group_comp	p.val	adj_p
timeS1500_5d:genotypewt-timeS1500_0d:genotypebglu30	7.48364997169207e-05	0.000107374108289495
timeS1500_5d:genotypewt-timeS1500_0d:genotypewt	6.58741152843528e-05	9.88111729265292e-05
timeS1500_5d:genotypewt-timeS1500_0d:genotypebglu28	6.94167337284546e-07	1.34750130178765e-06
timeS1500_5d:genotypebglu28bglu30-timeS1500_0d:genotypebglu28bglu30	0.000158120343320878	0.000204626326650548
timeS1500_5d:genotypebglu28bglu30-timeS1500_0d:genotypebglu30	0.000127242908655117	0.000167960639424755
timeS1500_5d:genotypebglu28bglu30-timeS1500_0d:genotypewt	0.000112113520479157	0.000151010047992334
timeS1500_5d:genotypebglu28bglu30-timeS1500_0d:genotypebglu28	1.19238536836956e-06	2.24849812321117e-06
timeS1500_0d:genotypebglu28bglu30-timeS1500_0d:genotypebglu30	0.927788254824179	0.971968647911045
timeS1500_0d:genotypebglu28bglu30-timeS1500_0d:genotypewt	0.88607837510217	0.946178795106391
timeS1500_0d:genotypebglu28bglu30-timeS1500_0d:genotypebglu28	0.0521709972241398	0.0662170349383312
timeS1500_0d:genotypebglu30-timeS1500_0d:genotypewt	0.958006357955078	0.973824378954348
timeS1500_0d:genotypebglu30-timeS1500_0d:genotypebglu28	0.0631568875397922	0.0786481995778544
timeS1500_0d:genotypewt-timeS1500_0d:genotypebglu28	0.0704157453884446	0.086063688808099
