group_comp	p.val	adj_p
timeS1500_5d:genotypewt-timeS1500_0d:genotypebglu28bglu30	1.46799918659548e-08	2.36312064183663e-08
timeS1500_5d:genotypewt-timeS1500_0d:genotypebglu30	5.27772077565535e-09	9.16656766298035e-09
timeS1500_5d:genotypewt-timeS1500_0d:genotypebglu28	2.30037886502492e-09	4.21736125254568e-09
timeS1500_5d:genotypebglu28-timeS1500_5d:genotypebglu28bglu30	0.506564917609245	0.55722140937017
timeS1500_5d:genotypebglu28-timeS1500_0d:genotypewt	1.99381790866605e-07	2.86069526025998e-07
timeS1500_5d:genotypebglu28-timeS1500_0d:genotypebglu28bglu30	2.17977298537153e-08	3.42535754844097e-08
timeS1500_5d:genotypebglu28-timeS1500_0d:genotypebglu30	7.79619642255563e-09	1.28637240972168e-08
timeS1500_5d:genotypebglu28-timeS1500_0d:genotypebglu28	3.38259638428777e-09	6.03382057737819e-09
timeS1500_5d:genotypebglu28bglu30-timeS1500_0d:genotypewt	2.01087774090494e-06	2.76495689374429e-06
timeS1500_5d:genotypebglu28bglu30-timeS1500_0d:genotypebglu28bglu30	2.1159904490292e-07	2.9713908433176e-07
timeS1500_5d:genotypebglu28bglu30-timeS1500_0d:genotypebglu30	7.38007586940373e-08	1.10701138041056e-07
timeS1500_5d:genotypebglu28bglu30-timeS1500_0d:genotypebglu28	3.12867809082145e-08	4.80215706963292e-08
timeS1500_0d:genotypewt-timeS1500_0d:genotypebglu28bglu30	0.361602635058506	0.418697787962481
timeS1500_0d:genotypewt-timeS1500_0d:genotypebglu30	0.182116722422576	0.222587105183149
timeS1500_0d:genotypewt-timeS1500_0d:genotypebglu28	0.0942120645928978	0.121921495355515
timeS1500_0d:genotypebglu28bglu30-timeS1500_0d:genotypebglu30	0.664623652073234	0.719101000603827
timeS1500_0d:genotypebglu28bglu30-timeS1500_0d:genotypebglu28	0.431022778898875	0.486785257143853
timeS1500_0d:genotypebglu30-timeS1500_0d:genotypebglu28	0.721385687860909	0.767926699980967
